v_mae,v_rmse,v_r2,t_mae,t_rmse,t_r2,macro_mae,macro_rmse,macro_r2,n_rows,model,display_name,group_kind,group
13.58758644336093,20.22877294943268,0.9550358586894837,1.2529425869517732,1.7074227021892172,0.5238199454254372,7.420264515156352,10.968097825810949,0.7394279020574605,302,extra_trees,ExtraTrees,c_rate,2.0
12.79118210351484,19.92440591080223,0.9574495935253607,1.5278968344528876,2.0819790772787274,0.5565133913255029,7.159539468983864,11.003192494040478,0.7569814924254319,302,extra_trees,ExtraTrees,c_rate,2.5
6.157037873574425,7.831836742561154,0.961029967940267,0.3096948073647297,0.3971374868161368,0.8944241987170383,3.2333663404695776,4.114487114688646,0.9277270833286526,151,xgboost,XGBoost,experiment_id,cc_chg_1p5C_25degC
5.486435838123684,7.4602597534715525,0.9500010172431238,0.38777561839334934,0.5146083400313514,0.8572477534364062,2.937105728258517,3.987434046751452,0.903624385339765,151,xgboost,XGBoost,experiment_id,cc_chg_2C_25degC
4.915498382913239,7.756830700282658,0.887384155367182,0.47823208663384875,0.6459936691339457,0.8239805216363835,2.696865234773544,4.201412184708302,0.8556823385017827,151,xgboost,XGBoost,experiment_id,cc_chg_2p5C_25degC
16.207344050744776,22.176776431491717,0.9415619171433223,0.38607089456705723,0.5024091694096715,0.9516882550717594,8.296707472655918,11.339592800450694,0.9466250861075408,151,xgboost,XGBoost,experiment_id,cc_dchg_1p5C_25degC
15.960137875436114,21.364171661286125,0.9408566455493169,0.4565252387340717,0.5926038323213032,0.9661982449652903,8.208331557085092,10.978387746803714,0.9535274452573036,151,xgboost,XGBoost,experiment_id,cc_dchg_2C_25degC
15.993699014460313,21.311680516274727,0.9355072972957218,0.533912176460834,0.6852944903786553,0.9724584424300176,8.263805595460573,10.998487503326691,0.9539828698628696,151,xgboost,XGBoost,experiment_id,cc_dchg_2p5C_25degC
5.51965736487045,7.684650607200605,0.9494740684484435,0.3919008374639759,0.5291023050493474,0.901513707844193,2.955779101167213,4.106876456124976,0.9254938881463183,453,xgboost,XGBoost,operation,charge
16.053726980213735,21.621169950560272,0.9395088881393079,0.4588361032539876,0.5981144857333341,0.9714117591910612,8.25628154173386,11.109642218146803,0.9554603236651845,453,xgboost,XGBoost,operation,discharge
11.182190962159602,16.630500287942294,0.9692836685584466,0.3478828509658935,0.4528427745595337,0.9392544535337166,5.765036906562748,8.541671531250914,0.9542690610460816,302,xgboost,XGBoost,c_rate,1.5
10.723286856779902,16.001301608965576,0.971865587740998,0.4221504285637105,0.5549779480806954,0.9496915947022225,5.5727186426718065,8.278139778523135,0.9607785912216102,302,xgboost,XGBoost,c_rate,2.0
10.454598698686778,16.036772570261938,0.9724344354187606,0.5060721315473414,0.6659340654691268,0.9546277567118497,5.48033541511706,8.351353317865533,0.9635310960653052,302,xgboost,XGBoost,c_rate,2.5
4.18194670712557,5.474204186127879,0.9809609402766946,0.26789018008975635,0.3438558796285171,0.9208528047143706,2.2249184436076628,2.909030032878198,0.9509068724955325,151,catboost,CatBoost,experiment_id,cc_chg_1p5C_25degC
4.7281282776890246,6.081255028076294,0.9667769344003302,0.3468044428844411,0.4560998369994827,0.8878629453113495,2.5374663602867327,3.2686774325378884,0.9273199398558398,151,catboost,CatBoost,experiment_id,cc_chg_2C_25degC
4.458088672151733,6.406935326774616,0.9231698725990082,0.43648932264584167,0.5891862096136072,0.8535769825402059,2.4472889973987875,3.4980607681941116,0.888373427569607,151,catboost,CatBoost,experiment_id,cc_chg_2p5C_25degC
11.393380638043073,17.25348012962964,0.964628576396962,0.3440957987855265,0.43362712149433746,0.9640109415471251,5.8687382184142995,8.843553625561988,0.9643197589720436,151,catboost,CatBoost,experiment_id,cc_dchg_1p5C_25degC
11.26148759264669,16.605292859273177,0.9642705020307676,0.39114684916483927,0.5027754740013572,0.9756690813385297,5.826317220905764,8.554034166637267,0.9699697916846486,151,catboost,CatBoost,experiment_id,cc_dchg_2C_25degC
11.270070114887048,16.48887905647522,0.9613937651396692,0.47182100603792165,0.6117503703234463,0.9780526293099209,5.870945560462485,8.550314713399333,0.969723197224795,151,catboost,CatBoost,experiment_id,cc_dchg_2p5C_25degC
4.456054552322109,5.999927623713354,0.9691994763938305,0.35039464854001307,0.4737806513795547,0.921032003149094,2.403224600431061,3.2368541375464543,0.9451157397714622,453,catboost,CatBoost,operation,charge
11.308312781858936,16.78592128406839,0.9635394218819454,0.40235455132942916,0.5212338481410009,0.9782887908521398,5.855333666594182,8.653577566104696,0.9709141063670426,453,catboost,CatBoost,operation,discharge
7.787663672584321,12.79940404969983,0.9818055800311968,0.3059929894376414,0.3913242558611504,0.9546379060041167,4.046828331010981,6.59536415278049,0.9682217430176567,302,catboost,CatBoost,c_rate,1.5
7.994807935167858,12.504347517138429,0.9828189661191158,0.36897564602464017,0.48000533255800615,0.9623659271219712,4.181891790596249,6.492176424848218,0.9725924466205436,302,catboost,CatBoost,c_rate,2.0
7.864079393519389,12.508636073140421,0.9832292352822559,0.45415516434188163,0.6005742690083065,0.963097037512077,4.159117278930635,6.554605171074364,0.9731631363971665,302,catboost,CatBoost,c_rate,2.5
